"rotulo";"direccion";"localidad";"municipio";"id_provincia";"ideess"
"ANDRES TEJEDOR E HIJOS";"CARRETERA TUREGANO KM. 18,700";"FUENTEPELAYO";"Fuentepelayo";"40";11760
"A.N. GLUS";"CARRETERA FUENTESAUCO - VEGAFRIA KM. 0,6";"FUENTESAUCO FUENTIDUEÑA";"Fuentesaúco de Fuentidueña";"40";9384
"REPOSTAR";"CARRERA RIAZA A TORO, SN";"HONTALBILLA";"Hontalbilla";"40";4960
"BALLENOIL";"CARRETERA SORIA KM. 40";"LASTRILLA (LA)";"Lastrilla (La)";"40";14636
"GAR";"CALLE REQUIJADA, 2";"NAVA DE LA ASUNCION";"Nava de la Asunción";"40";14666
"NAVATRANS";"AUTOVIA A-601 KM. 75,9";"NAVALMANZANO";"Navalmanzano";"40";12974
"HAM";"CARRETERA TUREGANO-NAVAS DE ORO KM. 1";"NAVALMANZANO";"Navalmanzano";"40";15076
"BEROIL NAVALMANZANO";"POLIGONO POLIGONO 13, PARCELA 46. MOLINO, 46";"NAVALMANZANO";"Navalmanzano";"40";14935
"GALP&GO";"CALLE LAS ESPIGAS, 191";"PEÑAS DEL ERIZO";"Palazuelos de Eresma";"40";14878
"E.S. MIRASIERRA";"AUTOVIA A1 KM. 99";"VILLAREJO";"Santo Tomé del Puerto";"40";13957
"REPSOL";"PASEO EZEQUIEL GONZALEZ, 28";"SEGOVIA";"Segovia";"40";6309
"CEPSA";"AVDA. JUAN CARLOS I, 19 (N-603 km 94,5)";"SEGOVIA";"Segovia";"40";6136
"BALLENOIL";"CALLE GUADARRAMA, 14";"SEGOVIA";"Segovia";"40";14832
"SEMUTRANSA";"CARRETERA SAN RAFAEL N-603 KM. 87";"SEGOVIA";"Segovia";"40";10572
"CARREFOUR";"POLIGONO POLÍGONO INDUSTRIAL EL CERRO, LUZ DE CASTILLA, S/N";"SEGOVIA";"Segovia";"40";6082
"BEROIL";"CALLE ALFONSO VI, 29";"SEPULVEDA";"Sepúlveda";"40";6218
"LOW COST VALLELADO";"CARRETERA CL 602 OLMEDO- CUELLAR KM. 101,640";"VALLELADO";"Vallelado";"40";14385
"LLORSOIL E.S. VALVERDE";"CALLE FRESNO, 72";"VALVERDE DEL MAJANO";"Valverde del Majano";"40";13607
"BP AP6 VILLACASTIN SUR";"AUTOPISTA AP-6 KM. 80";"VILLACASTIN";"Villacastín";"40";6146
"BP AP6 VILLACASTIN NORTE";"AUTOPISTA AP-6 KM. 80";"VILLACASTIN";"Villacastín";"40";6147
"GALP";"CR N-6, 88";"VILLACASTIN";"Villacastín";"40";6177
"CEPSA";"AUTOVIA A-92 KM. 97";"AGUADULCE";"Aguadulce";"41";10608
"ZACATÍN";"DISEMINADO CR SEVILLA-MALAGA, 9,600";"ALCALA DE GUADAIRA";"Alcalá de Guadaíra";"41";11241
"BP";"CARRETERA SEVILLA MALAGA KM. 4";"ALCALA DE GUADAIRA";"Alcalá de Guadaíra";"41";10897
"CEPSA";"A-92 km 15,4";"ALCALA DE GUADAIRA";"Alcalá de Guadaíra";"41";7054
"BALLENOIL";"AUTOVIA A- 92 KM. 10";"ALCALA DE GUADAIRA";"Alcalá de Guadaíra";"41";14976
"PETROPRIX";"CARRETERA A-92 KM. 11";"ALCALA DE GUADAIRA";"Alcalá de Guadaíra";"41";12682
"MOOVE";"AVENIDA DE ANDALUCIA, S/N";"ALCALA DEL RIO";"Alcalá del Río";"41";15015
"PRODUCTORES DEL CAMPO, S.C.A.";"CARRETERA A-8006, KM.15 KM.";"ALCALA DEL RIO";"Alcalá del Río";"41";9588
"SENDA";"CARRETERA SE 431 KM 89 KM. 89";"ALCOLEA DEL RIO";"Alcolea del Río";"41";7379
"BALLENOIL";"AVENIDA DE LA INDUSTRIA, 25";"ALGABA (LA)";"Algaba (La)";"41";13386
"BALLENOIL";"AVENIDA VIRGEN DE MONTEMAYOR, 15";"ARAHAL";"Arahal";"41";13433
"AREA DE SERVICIO LAS NIEVES *";"CARRETERA A-473 KM. 2,800";"BENACAZON";"Benacazón";"41";8157
"LA JULIANA";"CARRETERA A-474 KM. 19";"BENACAZON";"Benacazón";"41";12086
"BIOCOMBUSTIBLES ALJARAFE S.L.";"CARRETERA BOLLULLOS UMBRETE KM. 2,500";"BOLLULLOS DE LA MITACION";"Bollullos de la Mitación";"41";10022
"AVIA";"CARRETERA BOLLULLOS DE LA MITACION-UMBRETE KM. 2,500";"BOLLULLOS DE LA MITACION";"Bollullos de la Mitación";"41";8155
"ESC";"AVENIDA JUAN PABLO II, 6";"BOLLULLOS DE LA MITACION";"Bollullos de la Mitación";"41";14316
"GALP";"POLIGONO POLÍGONO INDUSTRIAL P.I.B.O. - PARC. 295 Y 296, 295";"BOLLULLOS DE LA MITACION";"Bollullos de la Mitación";"41";7467
"BALLENOIL";"CARRETERA BORMUJOS-CASTILLEJA DE LA CUESTA KM. S/N";"BORMUJOS";"Bormujos";"41";14017
"AGLA";"CALLE FRANCISCO TOMAS Y VALIENTE, 46";"BORMUJOS";"Bormujos";"41";13894
"BP ALJAROIL S.L.";"AVENIDA AVENIDA DE TOMAS Y VALIENTE, 1";"BORMUJOS";"Bormujos";"41";7277
"REPSOL";"CARRETERA SE-625 KM. 1,150";"BORMUJOS";"Bormujos";"41";7433
"QUICK & EASY";"AVENIDA JUAN DIEGO, 68";"BORMUJOS";"Bormujos";"41";12740
"LOW COST LM EXPRESS";"CALLE JUNCAL (EL), 12";"BRENES";"Brenes";"41";14008
"LAVABU";"AVENIDA JESUS NAZARENO, 99";"CABEZAS DE SAN JUAN (LAS)";"Cabezas de San Juan (Las)";"41";12632
"COOPERATIVA";"POLIGONO MARISMILLAS  KM,  2, 2";"CABEZAS DE SAN JUAN (LAS)";"Cabezas de San Juan (Las)";"41";13644
"ESTACIONES DE SERVICIO GASOLIVIA";"AVENIDA PABLO IGLESIAS, 80";"CABEZAS DE SAN JUAN (LAS)";"Cabezas de San Juan (Las)";"41";12655
"AGRECA,S.C.A";"CARRETERA SE-5206 KM. 0,4";"CABEZAS DE SAN JUAN (LAS)";"Cabezas de San Juan (Las)";"41";10054
"CEPSA";"CALLE BLAS INFANTE, 43";"CABEZAS DE SAN JUAN (LAS)";"Cabezas de San Juan (Las)";"41";7318
"ENI";"AP-4 km 45";"CABEZAS DE SAN JUAN (LAS)";"Cabezas de San Juan (Las)";"41";7466
"REPSOL";"NACIONAL IV km 594,50";"CABEZAS DE SAN JUAN (LAS)";"Cabezas de San Juan (Las)";"41";10099
"CARREFOUR";"CALLE C/ POETA MUÑOZ SAN ROMÁN,";"CAMAS";"Camas";"41";7050
"7267";"CARRETERA EXTREMADURA KM. 28";"CAMAS";"Camas";"41";9186
"CEPSA";"AVDA. CARMONA, S/N";"CAMPANA (LA)";"Campana (La)";"41";10111
"CEPSA";"AUTOVIA A-4 KM. 482,100";"CAMPANA (LA)";"Campana (La)";"41";6480
"REPSOL";"CR N-4, 487";"CAMPANA (LA)";"Campana (La)";"41";7395
"MEROIL";"AVENIDA DE LORA DEL RIO, S/N";"CAMPANA (LA)";"Campana (La)";"41";6543
"BALLENOIL";"CALLE ALFAREROS, 11";"CANTILLANA";"Cantillana";"41";13862
"A.S LA ESTACION-AGLA";"CARRETERA A-8005 KM. 21,5";"CANTILLANA";"Cantillana";"41";11268
"BALLENOIL";"POLIGONO DE BRENES CALLE H, 52";"CARMONA";"Carmona";"41";13020
"AGRICOLA CARMONENSE S.C.A.";"CARRETERA BRENES KM. 1,2";"CARMONA";"Carmona";"41";10236
"BURBUJAS";"CALLE ALABARDERO P.I.EL PILERO, S/N";"CARMONA";"Carmona";"41";13412
"BP A-49 PILAS";"AUTOPISTA AUTOPISTA SEVILLA-HUELVA KM. 28";"CARRION DE LOS CESPEDES";"Carrión de los Céspedes";"41";7358
"GACOSUR FUELCAS 24H";"CALLE CARBONEROS, 6";"CASARICHE";"Casariche";"41";13686
"BP BENCIR(IKEA-CASTILLEJA)";"CENTRO COMERCIAL AIRESUR-IKEA S/N";"CASTILLEJA DE LA CUESTA";"Castilleja de la Cuesta";"41";7284
"EUROPA 1";"CALLE CAMILO JOSE CELA, 7";"CASTILLEJA DE LA CUESTA";"Castilleja de la Cuesta";"41";9357
"CEPSA";"A-432 km 45,5";"CAZALLA DE LA SIERRA";"Cazalla de la Sierra";"41";6482
"E.S. LA ESTRELLA";"ACCESO CTR. SEVILLA - CORIA, KM. 11,";"CORIA DEL RIO";"Coria del Río";"41";6483
"Q8 EASY";"AVENIDA BLANCA PALOMA, S/N";"CORIA DEL RIO";"Coria del Río";"41";13609
"BALLENOIL";"AVENIDA PALOMARES, 104";"CORIA DEL RIO";"Coria del Río";"41";13613
"COTREL";"CARRETERA NACIONAL IV KM. 614,500";"CUERVO DE SEVILLA (EL)";"Cuervo de Sevilla (El)";"41";10391
"ECONOIL";"CARRETERA NACIONAL IV KM. 613,8";"CUERVO DE SEVILLA (EL)";"Cuervo de Sevilla (El)";"41";14341
"E.S. RODALABOTA";"CALLE TORNERO, 4";"CUERVO DE SEVILLA (EL)";"Cuervo de Sevilla (El)";"41";13714
"SEAT";"AVENIDA 4 DE DICIEMBRE, 4";"DOS HERMANAS";"Dos Hermanas";"41";14845
"AUTOFUEL EXPRESS";"CALLE TAJO, S/N";"DOS HERMANAS";"Dos Hermanas";"41";13457
"BP";"CARRETERA MADRID-CADIZ KM. 555,5";"DOS HERMANAS";"Dos Hermanas";"41";7250
"PETROPRIX";"AVENIDA ANDALUCIA, 183";"DOS HERMANAS";"Dos Hermanas";"41";13396
"BP";"RD CIRCUNVALACION CON N-IV";"DOS HERMANAS";"Dos Hermanas";"41";7280
"CEPSA";"AVENIDA DE ANDALUCIA, 230";"DOS HERMANAS";"Dos Hermanas";"41";6477
"CARREFOUR";"CARRETERA SEVILLA - CADIZ KM 555 ESQUINA CALLE DOCTOR FLEMING KM. 555";"DOS HERMANAS";"Dos Hermanas";"41";14675
"SHELL";"GL CATAELGALLO";"DOS HERMANAS";"Dos Hermanas";"41";7281
"BP ENTRENUCLEOS";"AVENIDA DE LAS UNIVERSIDADES, S/N";"DOS HERMANAS";"Dos Hermanas";"41";13670
"BP MONTEQUINTO";"CALLE VIA APIA, 62";"DOS HERMANAS";"Dos Hermanas";"41";7285
"CEPSA";"PLAZA MAYOR, 5";"DOS HERMANAS";"Dos Hermanas";"41";10370
"PETROPRIX";"AVENIDA DE LA LIBERTAD, 7";"DOS HERMANAS";"Dos Hermanas";"41";13248
"BALLENOIL";"CARRETERA E-05/N-IV KM. 553,800";"DOS HERMANAS";"Dos Hermanas";"41";12645
"AVIA";"AUTOVIA SEVILLA UTRERA MARGEN DERECHA KM. 2,500";"QUINTO";"Dos Hermanas";"41";6471
"CARREFOUR";"PROLONGACIO/PROLONGACIÓN AVDA.  DEL  GENIL,  S/N, S/N";"ECIJA";"Écija";"41";11649
"REPSOL";"CARRETERA C-430 KM. 1";"ECIJA";"Écija";"41";7109
"SANTIAGO";"AVENIDA GENIL, 18";"ECIJA";"Écija";"41";6544
"BQP FUEL";"CALLE DEHESA DE LAS YEGUAS, 4";"VILLANUEVA DEL REY";"Écija";"41";11460
"REPSOL";"CR A-92, 110,1";"ESTEPA";"Estepa";"41";7117
"REPSOL";"CL AVDA. BADIA POLESINE , 49";"ESTEPA";"Estepa";"41";7442
"MERCAOIL ENERGY";"CALLE VIANA, 2";"ESTEPA";"Estepa";"41";13024
"AGLA";"CALLE MAESTRO JUAN RUIZ, 1";"FUENTES DE ANDALUCIA";"Fuentes de Andalucía";"41";13096
"BP";"CARRETERA CRTA- LA CAMPANA-FUENTES DE ANDALUCIA SE-220 KM. 9,750";"FUENTES DE ANDALUCIA";"Fuentes de Andalucía";"41";6510
"PETROPRIX";"CALLE ALBAÑILERIA, 5";"GINES";"Gines";"41";13394
"SUPECO";"POLIGONO CERCA DEL PINO I, CTRA. BORMUJOS, S/N";"GINES";"Gines";"41";13302
"AGLA - E.S. EL CERRO";"CALLE INGENIERIA, 1";"GUILLENA";"Guillena";"41";12165
"PETROSAND";"AVENIDA AVENIDA PAÑEROS, 10";"GUILLENA";"Guillena";"41";13464
"JAMAPU";"CALLE CAMINO DE LOS TORILES, 2";"GUILLENA";"Guillena";"41";13845
"REPSOL";"AUTOVIA RUTA DE LA PLATA KM. 790";"PAJANOSAS (LAS)";"Guillena";"41";13472
"SURTCOOP";"POLIGONO PRINCIPE DE GALES, S/N, SN";"ISLA MAYOR";"Isla Mayor";"41";10052
"COOP AGRICOLA LANTEJUELA";"AVENIDA MANUEL ESPAÑA GIL S/N, S/N";"LANTEJUELA (LA)";"Lantejuela (La)";"41";9663
"COOPERATIVA MARISMAS";"POLIGONO LAS MARISMAS PARCELA, 1023";"LEBRIJA";"Lebrija";"41";9762
"REPSOL";"CARRETERA A-471 SEVILLA-CHIPIONA KM. 27,900";"LEBRIJA";"Lebrija";"41";7085
"CEPSA";"AVENIDA JOSE FERNANDEZ RUIZ, 60";"LEBRIJA";"Lebrija";"41";7297
"BP";"AVENIDA ATENAS DE, 129";"LEBRIJA";"Lebrija";"41";13194
"VIVA LEBRIJA";"AVENIDA JUAN PEÑA EL LEBRIJANO, 60";"LEBRIJA";"Lebrija";"41";13430
"PLENOIL";"AVENIDA JOSE MARIA TOMASSETTI, 5";"LEBRIJA";"Lebrija";"41";15173
"MEROIL";"AVDA. DE LA CAMPANA, S/N (C-432 LLERENA-UTRERA km 103,8)";"LORA DEL RIO";"Lora del Río";"41";6542
"SAN SEBASTIAN";"CARRETERA ALCOLEA KM. 1";"LORA DEL RIO";"Lora del Río";"41";11324
"LOW COST LA MOVIL";"POLIGONO POLIGONO INDUSTRIAL MATALLANA C/ CARRETERIA, 3";"LORA DEL RIO";"Lora del Río";"41";13601
"BP EL ALAMO";"CARRETERA CARRETERA LORA DEL RIO - CARMONA, KM 2,5 KM. 2,5";"ALAMO (EL)";"Lora del Río";"41";7108
"PETROPLUS";"CALLE MADRID, 24";"LUISIANA (LA)";"Luisiana (La)";"41";13265
"ALCOROIL S.L.";"POLIGONO CANTOSALES, 2";"MAIRENA DEL ALCOR";"Mairena del Alcor";"41";9617
"GACOSUR MAIRENA";"CARRETERA A392 KM. 19,500";"MAIRENA DEL ALCOR";"Mairena del Alcor";"41";13540
"PETROPRIX";"CALLE LONJA, 28";"MAIRENA DEL ALJARAFE";"Mairena del Aljarafe";"41";14441
"REPSOL";"AVENIDA CUBA, S/N";"MAIRENA DEL ALJARAFE";"Mairena del Aljarafe";"41";7427
"REPSOL";"CR A92 km 62,2";"MARCHENA";"Marchena";"41";7105
"REPSOL";"CR A-92 km 62,2";"MARCHENA";"Marchena";"41";7106
"PETROBIKE";"TRAVESÍA SAN IGNACIO, 1";"MARCHENA";"Marchena";"41";13061
"MAXOIL";"CALLE MORONITA, 6";"MORON DE LA FRONTERA";"Morón de la Frontera";"41";13888
"CAPYCRU";"AVENIDA DEL PILAR, 9";"MORON DE LA FRONTERA";"Morón de la Frontera";"41";9566
"PLENOIL";"CALLE LOS TRIGALES, 47";"OLIVARES";"Olivares";"41";13226
"EL OLIVO";"CARRETERA SE-510 KM. 10,850";"OLIVARES";"Olivares";"41";7278
"SHELL";"AUTOVIA A-92 KM. 89";"OSUNA";"Osuna";"41";8519
"VOLAROIL";"CALLE SOR ANGELA DE LA CRUZ, 85";"OSUNA";"Osuna";"41";13890
"BALLENOIL";"CALLE PROGRESO, 1";"PALACIOS Y VILLAFRANCA";"Palacios y Villafranca (Los)";"41";12800
"SHELL";"AVDA. PARQUE NORTE S/N";"PALACIOS Y VILLAFRANCA";"Palacios y Villafranca (Los)";"41";6433
"BP";"AVENIDA UTRERA, SN";"PALACIOS Y VILLAFRANCA";"Palacios y Villafranca (Los)";"41";13779
"NO TIENE ROTULO";"CALLE HERMANDAD, S/N";"MARIBAÑEZ";"Palacios y Villafranca (Los)";"41";9561
"Q8";"CARRETERA CARRETERA A 8058 KM. 6,7";"PALOMARES DEL RIO";"Palomares del Río";"41";7057
"AGLA";"POLIGONO LOS ALBEROS VIAL 1, 21";"PARADAS";"Paradas";"41";12614
"COOPERATIVA AGRICOLA DE PARADAS, S.C.A.";"CALLE EXTRAMUROS GANIVET, S/N";"PARADAS";"Paradas";"41";10119
"SHELL";"CARRETERA A-92 KM. 45";"PARADAS";"Paradas";"41";7073
"SHELL";"CARRETERA A-92 KM. 45";"PARADAS";"Paradas";"41";7074
"COOPERATIVA OLIVARERA DE PEDRERA, SCA";"CL MUELLE S/N";"PEDRERA";"Pedrera";"41";10250
"REPSOL";"CARRETERA CTRA. C-431, KM. 62.8 KM. 62,8";"PEÑAFLOR";"Peñaflor";"41";7372
"BALLENOIL";"AVENIDA ALJARAFE (EL), 80";"PILAS";"Pilas";"41";13953
"CEPSA";"CARRETERA SE-631 KM. 3,900";"PILAS";"Pilas";"41";7326
"OLEAND, S.COOP.AND";"CARRETERA SEVILLA-MALAGA KM. 68";"PUEBLA DE CAZALLA (LA)";"Puebla de Cazalla (La)";"41";9840
"COOPERATIVA AGRARIA OLEAND S. COOP. AND.";"AUTOVÍA A-92 km 66";"PUEBLA DE CAZALLA (LA)";"Puebla de Cazalla (La)";"41";10225
"CEPSA";"CTRA. CONSTANTINA ,S/N km 27,7";"PUEBLA DE LOS INFANTES";"Puebla de los Infantes (La)";"41";10115
"CEPSA-ARROCEROS B.G.";"FINCA EL REBOSO S/N. (LOS PALACIOS-PINZON km 15)";"PUEBLA DEL RIO (LA)";"Puebla del Río (La)";"41";9701
"A&B";"CALLE CARRIZALES, 2";"PUEBLA DEL RIO (LA)";"Puebla del Río (La)";"41";12819
"E.S. LA CATRIA";"CARRETERA SEVILLA-CAZALLA KM. 6,100";"RINCONADA (LA)";"Rinconada (La)";"41";7273
"BALLENOIL";"CALLE MIGUEL SERVET, 2";"SAN JOSE DE LA RINCONADA";"Rinconada (La)";"41";14255
"GACOSUR RINCONADA";"AVENIDA BOYEROS, 14";"SAN JOSE DE LA RINCONADA";"Rinconada (La)";"41";13237
"CEPSA";"CTRA. DE PEDRERA km 2";"RODA DE ANDALUCIA (LA)";"Roda de Andalucía (La)";"41";9683
"MALPESA";"AVENIDA INDUSTRIA DE LA, 1";"SALTERAS";"Salteras";"41";14246
"AGLA";"SE-510 km 6,5";"SALTERAS";"Salteras";"41";7324
"TJ OIL";"CALLE CASTILLA LA MANCHA, 181";"SALTERAS";"Salteras";"41";14159
"BP CROSS";"POLIGONO ALAVERA PARCELA 6.1,";"SAN JUAN DE AZNALFARACHE";"San Juan de Aznalfarache";"41";12238
"SHELL";"CARRETERA SE-640 KM. 0,750";"SAN JUAN DE AZNALFARACHE";"San Juan de Aznalfarache";"41";7312
"CARREFOUR";"CARRETERA SAN JUAN DE AZNALFARACHE KM. 1";"SAN JUAN DE AZNALFARACHE";"San Juan de Aznalfarache";"41";10849
"CAMPSA";"CALLE CRISTOBAL COLON, 49";"SANLUCAR LA MAYOR";"Sanlúcar la Mayor";"41";7368
"BP SANTIPONCE";"CARRETERA N-630 KM. 808,40";"SANTIPONCE";"Santiponce";"41";7289
"SCA NTRA. SRA. DEL ROSARIO";"CALLE FRAY ANTONIO, 51";"SAUCEJO (EL)";"Saucejo (El)";"41";9752
"REPSOL";"CALLE TORNEO, 70";"SEVILLA";"Sevilla";"41";7158
"CEPSA";"CARRERA DE LA ESCLUSA, 10 (PUERTO OESTE),";"SEVILLA";"Sevilla";"41";7344
"REPSOL";"RONDA RONDA DE CAPUCHINOS, 1";"SEVILLA";"Sevilla";"41";7377
"BP SAN LAZARO";"AVDA. DOCTOR FEDRIANI, 40 (BARRIADA BACHILLERA)";"SEVILLA";"Sevilla";"41";6547
"CARREFOUR";"CALLE SIERRA PARQUE SIERRA CASTRIL, S/N";"SEVILLA";"Sevilla";"41";13556
"CEPSA";"POLIGONO STORE - SE-30";"SEVILLA";"Sevilla";"41";7305
"CEPSA";"CALLE GRAMIL, SN";"SEVILLA";"Sevilla";"41";7303
"REPSOL";"CARRETERA SE-30 (CRTRA. VALDEZORRAS) KM. 0,1";"SEVILLA";"Sevilla";"41";7089
"Q8";"CALLE ESTRELLA VEGA, 20";"SEVILLA";"Sevilla";"41";14635
"REPSOL";"CARRETERA SEVILLA- BRENES S/N PLAN API - DMN - 04 KM. S/N";"SEVILLA";"Sevilla";"41";13411
"SENDA";"CARRETERA SE-111 KM. 1,7";"SEVILLA";"Sevilla";"41";7148
"REPSOL NUEVO TORNEO";"AVENIDA SAN JERONIMO, S/N";"SEVILLA";"Sevilla";"41";13672
"MOOVE";"CALLE ASTRONOMIA, 3";"SEVILLA";"Sevilla";"41";13528
"CARREFOUR";"AUTOVIA DE SAN PABLO KM. 535,6";"SEVILLA";"Sevilla";"41";7052
"SHELL";"AVENIDA ALCALDE LUIS URUÑUELA, S/N";"SEVILLA";"Sevilla";"41";8523
"SHELL";"N-IV km 531.75";"SEVILLA";"Sevilla";"41";10593
"CEPSA";"CALLE MARTILLO, 18";"SEVILLA";"Sevilla";"41";7294
"CEPSA";"POLIGONO INDUSTRIAL LA NEGRILLA, PERITO, 6 -  PARC";"SEVILLA";"Sevilla";"41";7290
"GALP";"AVENIDA ANDALUCIA, 44";"SEVILLA";"Sevilla";"41";7471
"SHELL";"AVDA. DE LA PAZ, ESQ SU EMINENCIA";"SEVILLA";"Sevilla";"41";9423
"BP SU EMINENCIA";"CTRA. DE SU EMINENCIA S/N";"SEVILLA";"Sevilla";"41";6545
"ALCAMPO S.A.";"CALLE RONDA DEL TAMARGUILLO, S/N";"SEVILLA";"Sevilla";"41";6536
"GALP";"CALLE ANTONIO PEÑA Y LOPEZ, 5";"SEVILLA";"Sevilla";"41";7450
"REPSOL";"CR N-4, 537,6";"SEVILLA";"Sevilla";"41";7414
"CIBUS HISPANIA SEVILLA ESTE";"AVDA. MONTESIERRA, 7";"SEVILLA";"Sevilla";"41";9427
"NATURGY";"AVENIDA ANDALUCIA, 11";"SEVILLA";"Sevilla";"41";13282
"Q8 EASY";"AVENIDA DE LA PRENSA, 1";"SEVILLA";"Sevilla";"41";13969
"REPSOL PICA";"PLAZA CARLOS FRANCO PINEDA, S/N";"SEVILLA";"Sevilla";"41";13765
"Q8";"CALLE FRANCISCO BUENDÍA, 2";"SEVILLA";"Sevilla";"41";15075
"REPSOL";"N-4 km 548";"SEVILLA";"Sevilla";"41";7393
"PETROPRIX";"CALLE PARSI 7, 7";"SEVILLA";"Sevilla";"41";13249
"GACOSUR PARSI";"CALLE PARSI 6, 42";"SEVILLA";"Sevilla";"41";13770
"TAMOIL";"CALLE PINO CENTRAL, 14";"SEVILLA";"Sevilla";"41";15011
"BALLENOIL";"CALLE GRANITO, 1";"SEVILLA";"Sevilla";"41";14604
"GALP";"AVENIDA MOLINI, 3";"SEVILLA";"Sevilla";"41";7469
"REPSOL";"CR N-4, 544";"SEVILLA";"Sevilla";"41";7246
"REPSOL";"AVENIDA RAZA (LA), 66";"SEVILLA";"Sevilla";"41";7152
"PLENOIL";"AVENIDA JEREZ, 23";"SEVILLA";"Sevilla";"41";13185
"PETROPRIX";"AVENIDA JEREZ, 43";"SEVILLA";"Sevilla";"41";13251
"PETROAMARILLA";"AVENIDA PRENSA (LA), 30";"CALONGE";"Sevilla";"41";13126
"PERTROPRIX";"CALLE METALURGIA, S/N";"CALONGE";"Sevilla";"41";14858
"BP";"SE-30 RONDA URBANA NORTE POL. IND. CALONGE";"CALONGE";"Sevilla";"41";7056
"RED CAR OIL";"CALLE JOVELLANOS, 10";"ROSALES (LOS)";"Tocina";"41";14364
"BALLENOIL";"CALLE SAN ROQUE, 54";"TOMARES";"Tomares";"41";13172
"KARLAVADO.COM";"CALLE CASTAÑEDA, S/N";"TOMARES";"Tomares";"41";14277
"REDCAROIL";"CALLE CAVADORES, 2";"UMBRETE";"Umbrete";"41";14231
"GACOSUR EL TORNO";"POLG. IND. EL TORNO , RONDA DE LOS TORNEROS 12";"UTRERA";"Utrera";"41";10893
"PETROUYA";"CARRETERA UTRERA SEVILLA KM. 1";"UTRERA";"Utrera";"41";13746
"GALP";"AVENIDA SAN JUAN BOSCO, 94";"UTRERA";"Utrera";"41";7470
"TAMOIL";"CARRETERA A-394 KM. 16";"UTRERA";"Utrera";"41";7464
"E.S. MARIA AUXILIADORA";"CARRETERA EXTREMADURA (N-630) KM. 809";"VALENCINA CONCEPCION";"Valencina de la Concepción";"41";6474
"REPSOL";"AVENIDA DOLMENES DE VALENCINA, 6";"VALENCINA CONCEPCION";"Valencina de la Concepción";"41";14334
"SAN JUAN BAUTISTA S COOP AND";"CARRETERA EL SAUCEJO KM. 0,5";"VILLANUEVA DE SAN JUAN";"Villanueva de San Juan";"41";9655
"SENDA";"AVENIDA CONSTITUCION, 68";"VILLANUEVA RIO Y MINAS";"Villanueva del Río y Minas";"41";7301
"GALP";"POLIGONO INDUSTRIAL POLIVISO PARCELA 2-3";"VISO DEL ALCOR (EL)";"Viso del Alcor (El)";"41";9922
"BALLENOIL";"AVENIDA DEL COMERCIO, 77";"VISO DEL ALCOR (EL)";"Viso del Alcor (El)";"41";12898
"EL MAYORIA COMBUSTIBLES";"POL. INDUSTRIAL LA DEHESA S/N";"AGREDA";"Ágreda";"42";8928
"UNION COMARCAL AGREDANA.S.C.L";"CARRETERA DEVANOS KM. 0,500";"AGREDA";"Ágreda";"42";9375
"GAMAR";"CALLE HAYA,";"ALMAZAN";"Almazán";"42";11794
"ORUCA";"AVENIDA SORIA, 40";"ALMAZAN";"Almazán";"42";14668
"GALP";"CARRETERA CTRA. N-II 167,2 KM. 167,2";"ARCOS DE JALON";"Arcos de Jalón";"42";6090
"ALCAMPO";"ZONA CENTRO COMERCIAL LAS CAMARETAS CALLE A, SN";"GOLMAYO";"Golmayo";"42";8337
"REPSOL";"N-2 km 150";"MEDINACELI";"Medinaceli";"42";6354
"SIN DETERMINAR";"AVENIDA VALLADOLID, 13";"OLVEGA";"Ólvega";"42";10295
"CEPSA";"AVENIDA VALLADOLID, S/N (N-122 KM 155,4)";"SORIA";"Soria";"42";6131
"COPISO";"POLIGONO VALCORBA PARC Nº 52, SUR D-13, 52";"SORIA";"Soria";"42";13476
"PETROPRIX";"AVENIDA VALLADOLID  EN  SORIA, 62";"SORIA";"Soria";"42";14960
"EUREKA";"POLIGONO LAS CASAS CALLE G PARCELA 7, 7";"SORIA";"Soria";"42";6085
"ENI";"AUTOPISTA AP-7 (MRG.IZDO.) KM. 317";"ALDEA (L')";"Aldea (L')";"43";3380
"ENI";"AUTOPISTA AP-7 (MRG.DCHO.) KM. 317";"ALDEA (L')";"Aldea (L')";"43";3379
"CEPSA";"CARRETERA E-15/AP-7 KM. 237";"ALTAFULLA";"Altafulla";"43";3391
"CEPSA";"AUTOPISTA AP 7 KM. 237";"ALTAFULLA";"Altafulla";"43";3230
"GALP";"CARRETERA N-340 KM. 1101";"AMPOLLA (L')";"Ampolla (L')";"43";3366
"PETROCAT DIRECTE";"CARRETERA N-340 KM. 1093,5";"AMPOLLA (L')";"Ampolla (L')";"43";3332
"Q8";"SAN CRISTOBAL S/N,";"AMPOSTA";"Amposta";"43";3232
"BONAREA";"AVENIDA DE LA RAPITA, 226";"AMPOSTA";"Amposta";"43";13094
"TAMOIL";"CARRETERA TP-2124 KM. 1,6";"ARBOÇ (L')";"Arboç (L')";"43";3373
"REPSOL";"AUTOPISTA AP7 KM. 208";"ARBOÇ (L')";"Arboç (L')";"43";10974
"TAMOIL";"CARRETERA CTRA. C-12 L'EIX DE L'EBRE KM. 36,7";"BENIFALLET";"Benifallet";"43";3370
"COOP AGRICOLA DE BOT";"CALLE BASCULA, 2";"BOT";"Bot";"43";9345
"VILALTA";"CARRER DE SANT ISIDRE, 6";"BRAFIM";"Bràfim";"43";8166
