"c_p";"direccion";"horario";"latitud";"localidad";"longitud_wgs84";"margen";"municipio";"precio_biodiesel";"precio_bioetanol";"precio_gas_natural_comprimido";"precio_gas_natural_licuado";"precio_gases_licuados_del_petroleo";"precio_gasoleo_a";"precio_gasoleo_b";"precio_gasoleo_premium";"precio_gasolina_95_e10";"precio_gasolina_95_e5";"precio_gasolina_95_e5_premium";"precio_gasolina_98_e10";"precio_gasolina_98_e5";"precio_hidrogeno";"provincia";"remision";"rotulo";"tipo_venta";"percent_bio_etanol";"percent_ester_metilico";"ideess";"id_municipio";"id_provincia";"idccaa";"low_cost"
"22193";"AUTOVIA A-23 KM. 584";"L-D: 07:00-23:00";42.250806;"ARASCUES";-0.445278;"D";"Nueno";NA;NA;NA;NA;NA;1.388;NA;1.448;NA;1.528;1.558;NA;1.658;NA;"HUESCA";"dm";"REPSOL";"P";0;0;11555;3420;"22";"02";FALSE
"22232";"CARRETERA HU-861 KM. 2,550";"L-D: 24H";41.672528;"ONTIÑENA";0.085472;"D";"Ontiñena";NA;NA;NA;NA;NA;1.245;0.83;NA;NA;NA;NA;NA;NA;NA;"HUESCA";"dm";"COOP.  LAS ONTINAS";"P";0;0;11395;3422;"22";"02";TRUE
"22532";"CR A-1234, 22.25  I (A-1234 km 22,25)";"L-D: 24H";41.672583;"OSSO DE CINCA";0.188167;"I";"Osso de Cinca";NA;NA;NA;NA;NA;1.359;0.965;1.409;NA;1.489;NA;NA;1.599;NA;"HUESCA";"dm";"REPSOL-E.S.JAIME I";"P";0;0;1277;3423;"22";"02";TRUE
"22592";"CARRETERA N-II KM. 402";"L-V: 06:00-22:00; S: 06:00-14:00";41.500639;"PEÑALBA";-0.023806;"I";"Peñalba";NA;NA;NA;NA;NA;1.379;NA;1.429;NA;1.509;NA;NA;NA;NA;"HUESCA";"OM";"CAMPSA";"P";0;0;1334;3426;"22";"02";FALSE
"22592";"CARRETERA N-II KM. 401,200";"L-V: 09:00-13:00; S: 09:00-11:00";41.500778;"PEÑALBA";-0.032806;"I";"Peñalba";NA;NA;NA;NA;NA;1.202;0.79;NA;NA;1.31;NA;NA;NA;NA;"HUESCA";"dm";"COOPERATIVA LA VALCUERNA";"P";0;0;12073;3426;"22";"02";TRUE
"22311";"VÍA N-240, 173,50";"L-V: 07:00-21:00; S: 07:00-14:00";42.052139;"PERALTILLA";-0.015222;"D";"Peraltilla";NA;NA;NA;NA;NA;1.379;NA;1.429;NA;1.489;NA;NA;1.599;NA;"HUESCA";"OM";"REPSOL";"P";0;0;1326;3430;"22";"02";FALSE
"22751";"CARRETERA N-240 KM. 303,5";"L-D: 07:00-22:00";42.556611;"SANTA ENGRACIA DE JACA";-0.786556;"I";"Puente la Reina de Jaca";NA;NA;NA;NA;NA;1.359;1.035;1.425;NA;1.489;NA;NA;1.621;NA;"HUESCA";"OM";"CEPSA";"P";0;0;1313;3439;"22";"02";FALSE
"22600";"CL AVENIDA HUESCA, 22";"L-D: 06:00-23:00";42.515028;"SABIÑANIGO";-0.361111;"I";"Sabiñánigo";NA;NA;NA;NA;0.849;1.395;0.997;1.485;NA;1.529;NA;NA;1.659;NA;"HUESCA";"OM";"REPSOL";"P";0;0;1315;3445;"22";"02";FALSE
"22600";"AVENIDA BIESCAS, S/N";"L-D: 07:00-23:00";42.53975;"SABIÑANIGO";-0.355417;"I";"Sabiñánigo";NA;NA;NA;NA;NA;1.385;NA;1.475;NA;1.529;NA;NA;1.659;NA;"HUESCA";"OM";"REPSOL";"P";0;0;8088;3445;"22";"02";FALSE
"22004";"CARRETERA BIESCAS KM. 29";"L-D: 24H";42.525639;"SABIÑANIGO";-0.360222;"N";"Sabiñánigo";NA;NA;NA;NA;NA;1.329;NA;NA;NA;1.479;NA;NA;NA;NA;"HUESCA";"dm";"RUTA SABIÑANIGO 29";"P";0;0;13838;3445;"22";"02";TRUE
"22621";"CARRETERA NACIONAL 330 KM. 616,700";"L-D: 24H";42.434778;"HOSTAL DE IPIES";-0.397139;"I";"Sabiñánigo";NA;NA;NA;NA;NA;1.369;0.989;1.435;NA;1.539;NA;NA;1.671;NA;"HUESCA";"dm";"CEPSA";"P";0;0;1309;3445;"22";"02";FALSE
"22640";"CARRETERA A-136 KM. 94";"L-D: 09:00-17:00";42.773972;"FORMIGAL";-0.367806;"I";"Sallent de Gállego";NA;NA;NA;NA;NA;1.379;NA;1.429;NA;1.539;NA;NA;1.679;NA;"HUESCA";"dm";"REPSOL";"P";0;0;1276;3450;"22";"02";FALSE
"22663";"CARRETERA A-136 KM. 11";"L-D: 07:00-22:00";42.716;"TRAMACASTILLA DE TENA";-0.308444;"D";"Sallent de Gállego";NA;NA;NA;NA;NA;1.369;1.013;1.419;NA;1.529;NA;NA;1.669;NA;"HUESCA";"OM";"REPSOL";"P";0;0;1308;3450;"22";"02";FALSE
"22413";"CARRETERA SARIÑENA KM. 110";"L-D: 24H";41.821917;"POMAR DE CINCA";0.11975;"D";"San Miguel del Cinca";NA;NA;NA;NA;NA;NA;0.815;NA;NA;NA;NA;NA;NA;NA;"HUESCA";"dm";"S.C.L.AGRICOLA DE BARBASTRO";"R";0;0;9292;3453;"22";"02";TRUE
"22411";"CALLE ZARAGOZA, 20";"L-D: 24H";41.780111;"SANTALECINA";0.1085;"D";"San Miguel del Cinca";NA;NA;NA;NA;NA;1.29;0.844;NA;NA;NA;NA;NA;NA;NA;"HUESCA";"dm";"SANTALECINAGANADERA";"P";0;0;13907;3453;"22";"02";TRUE
"22200";"AVENIDA FRAGA, 21";"L-S: 06:30-21:00; D: 07:00-21:00";41.792333;"SARIÑENA";-0.153222;"N";"Sariñena";NA;NA;NA;NA;NA;1.359;NA;1.419;NA;1.479;NA;NA;1.589;NA;"HUESCA";"OM";"REPSOL";"P";0;0;1325;3459;"22";"02";FALSE
"22200";"CARRETERA CARRETERA A 129 KM. 66,5";"L-D: 24H";41.799611;"SARIÑENA";-0.166139;"I";"Sariñena";NA;NA;NA;NA;NA;1.249;0.829;1.279;NA;1.379;NA;NA;NA;NA;"HUESCA";"dm";"COMBUSTIBLES  MONEGROS, S.L.";"P";0;0;8085;3459;"22";"02";TRUE
"22230";"CARRETERA A-131 KM. 40,800";"L-V: 07:30-19:30; S: 09:00-13:00 y 15:30-19:30";41.7145;"SENA";-0.049111;"I";"Sena";NA;NA;NA;NA;NA;1.349;0.92;1.41;NA;1.49;NA;NA;NA;NA;"HUESCA";"dm";"CEPSA";"P";0;0;1311;3462;"22";"02";FALSE
"22120";"CARRETERA CR N-240 KM. 196,5";"L-D: 07:00-21:00";42.123722;"SIETAMO";-0.271806;"D";"Siétamo";NA;NA;NA;NA;NA;1.359;0.973;1.409;NA;1.479;NA;NA;1.599;NA;"HUESCA";"OM";"REPSOL";"P";0;0;1306;3466;"22";"02";FALSE
"22810";"A-132 km 14";"L-D: 07:00-21:00";42.211917;"ESQUEDAS";-0.548472;"D";"Sotonera (La)";NA;NA;NA;NA;NA;1.369;0.899;1.439;NA;1.499;NA;NA;NA;NA;"HUESCA";"dm";"REPSOL";"P";0;0;6903;3468;"22";"02";FALSE
"22550";"AVENIDA LA PAZ S/N, S/N";"L-D: 24H";41.860306;"TAMARITE DE LITERA";0.424222;"D";"Tamarite de Litera";NA;NA;NA;NA;NA;1.293;0.895;NA;NA;1.399;NA;NA;NA;NA;"HUESCA";"dm";"COMBUSTIBLES LA LITERA";"P";0;0;9127;3469;"22";"02";TRUE
"22240";"CARRETERA CARRETERA DE TORRALBA, S/N KM. S/N";"L-S: 07:00-21:00";41.9725;"TARDIENTA";-0.53125;"I";"Tardienta";NA;NA;NA;NA;NA;1.359;0.955;1.425;NA;1.489;NA;NA;NA;NA;"HUESCA";"dm";"REPSOL";"P";0;0;1324;3470;"22";"02";FALSE
"22365";"CARRETERA A138 KM. 72,200";"L-D: 09:00-20:00";42.584167;"SALINAS";0.212917;"D";"Tella-Sin";NA;NA;NA;NA;NA;1.359;0.974;1.409;NA;1.479;NA;NA;NA;NA;"HUESCA";"OM";"REPSOL";"P";0;0;1292;3471;"22";"02";FALSE
"22590";"CR N-211, 318,8";"L-D: 07:00-20:00";41.413417;"TORRENTE DE CINCA";0.332806;"I";"Torrente de Cinca";NA;NA;NA;NA;NA;1.379;NA;1.429;NA;1.529;NA;NA;1.639;NA;"HUESCA";"OM";"REPSOL";"P";0;0;1288;3477;"22";"02";FALSE
"22720";"CALLE CARRETERA DE OZA, S/N";"L-D: 09:00-13:30 y 16:30-20:00";42.740833;"HECHO";-0.748278;"I";"Valle de Hecho";NA;NA;NA;NA;NA;1.384;1.025;NA;NA;1.524;NA;NA;NA;NA;"HUESCA";"dm";"CEPSA";"P";0;0;1301;3483;"22";"02";FALSE
"22467";"CARRETERA A-139 KM. 51,4";"L: 07:00-22:00";42.552167;"VILLANOVA";0.464639;"I";"Villanova";NA;NA;NA;NA;NA;1.279;NA;NA;NA;NA;NA;NA;NA;NA;"HUESCA";"dm";"E.S.SIBIERRE";"P";0;0;13693;3490;"22";"02";TRUE
"22870";"CARRETERA FRANCIA KM. 658";"L-D: 06:00-22:00";42.677667;"VILLANUA";-0.538194;"I";"Villanúa";NA;NA;NA;NA;NA;1.399;NA;1.449;NA;1.529;NA;NA;NA;NA;"HUESCA";"OM";"REPSOL";"P";0;0;1344;3491;"22";"02";FALSE
"22231";"CARRETERA FRAGA-HUESCA KM. 37,8";"L-D: 24H";41.715389;"VILLANUEVA DE SIGENA";-0.021611;"D";"Villanueva de Sigena";NA;NA;NA;NA;NA;NA;0.829;NA;NA;NA;NA;NA;NA;NA;"HUESCA";"dm";"COMBUSTIBLES MONEGROS S.L";"R";0;0;9909;3492;"22";"02";TRUE
"22530";"CARRETERA FRAGA-MONZON KM. 12,3";"L-S: 07:00-20:30";41.605944;"ZAIDIN";0.269639;"D";"Zaidín";NA;NA;NA;NA;NA;1.349;0.91;1.4;NA;1.489;NA;NA;NA;NA;"HUESCA";"dm";"CEPSA";"P";0;0;1251;3495;"22";"02";FALSE
"23538";"CARRETERA J-3105 KM. 4,00";"L-D: 07:00-22:00";37.80825;"ALBANCHEZ DE MAGINA";-3.458806;"D";"Albanchez de Mágina";NA;NA;NA;NA;NA;1.315;0.795;NA;NA;1.411;NA;NA;NA;NA;"JAÉN";"dm";"S.C.A. NTRA SRA DE LA ASUNCION";"R";0;0;13200;3496;"23";"01";TRUE
"23680";"CALLE GENIL, 2";"L-D: 24H";37.447417;"ALCALA LA REAL";-3.916333;"D";"Alcalá la Real";NA;NA;NA;NA;NA;1.329;NA;NA;NA;1.419;NA;NA;NA;NA;"JAÉN";"dm";"BURAN ENERGY";"P";0;0;14614;3497;"23";"01";TRUE
"23680";"CL AVDA ANDALUCIA, S.N.";"L-D: 06:00-22:00";37.451;"ALCALA LA REAL";-3.920639;"D";"Alcalá la Real";NA;NA;NA;NA;NA;1.409;0.952;1.459;NA;1.479;NA;NA;1.589;NA;"JAÉN";"OM";"REPSOL";"P";0;0;6877;3497;"23";"01";FALSE
"23680";"CARRETERA NAC. 432; CRUCE CRTA. COMARCAL 335 KM. 0";"L-D: 24H";37.452417;"ALCALA LA REAL";-3.935167;"D";"Alcalá la Real";NA;NA;NA;NA;NA;1.389;0.849;1.419;NA;1.479;NA;NA;1.589;NA;"JAÉN";"dm";"SHELL";"P";0;0;11932;3497;"23";"01";FALSE
"23680";"CARRETERA DE JAEN KM. 8";"L-D: 24H";37.467667;"ALCALA LA REAL";-3.927611;"I";"Alcalá la Real";NA;NA;NA;NA;NA;1.369;0.829;NA;NA;1.459;NA;NA;1.559;NA;"JAÉN";"dm";"Q8";"P";0;0;5552;3497;"23";"01";TRUE
"23680";"NACIONAL 432 km 399";"L-D: 08:00-22:00";37.387194;"ALCALA LA REAL";-3.845778;"I";"Alcalá la Real";NA;NA;NA;NA;NA;1.22;0.82;NA;NA;NA;NA;NA;NA;NA;"JAÉN";"dm";"SAN ANTONIO";"R";0;0;10350;3497;"23";"01";TRUE
"23684";"CARRETERA ALCAUDETE KM. 6,3";"L-D: 07:00-23:00";37.4965;"RABITA (LA)";-4.053111;"N";"Alcalá la Real";NA;NA;NA;NA;NA;1.269;0.825;NA;NA;NA;1.409;NA;NA;NA;"JAÉN";"dm";"AGRO DIESEL 10E";"R";0;0;12662;3497;"23";"01";TRUE
"23684";"SAN JOSE - LA RABITA km 8,9";"L: 07:00-23:00";37.500528;"RABITA (LA)";-4.054083;"D";"Alcalá la Real";NA;NA;NA;NA;NA;1.369;0.929;NA;NA;1.498;NA;NA;1.639;NA;"JAÉN";"dm";"23ESO68F";"P";0;0;9401;3497;"23";"01";TRUE
"23686";"CARRETERA CARRETERA NACIONAL 432 KM. 396";"L-D: 07:00-23:00";37.411611;"ERMITA NUEVA";-3.857944;"I";"Alcalá la Real";NA;NA;NA;NA;NA;1.379;0.939;1.469;NA;1.519;NA;NA;NA;NA;"JAÉN";"dm";"REPSOL";"P";0;0;13699;3497;"23";"01";FALSE
"23660";"CARRETERA INT A316 N432 KM. 103";"L-D: 24H";37.587833;"ALCAUDETE";-4.13125;"I";"Alcaudete";NA;NA;NA;NA;NA;1.409;0.94;1.469;NA;1.509;NA;NA;1.589;NA;"JAÉN";"dm";"CEPSA";"P";0;0;5747;3498;"23";"01";FALSE
"23660";"AVENIDA DE ANDALUCIA, 45";"L-D: 06:00-22:00";37.591139;"ALCAUDETE";-4.078222;"D";"Alcaudete";NA;NA;NA;NA;0.899;1.389;0.899;1.409;NA;1.469;NA;NA;NA;NA;"JAÉN";"dm";"SHELL";"P";0;0;6767;3498;"23";"01";FALSE
"23660";"CARRETERA NAL.432 KM.367.950";"L: 07:00-21:00";37.543833;"ALCAUDETE";-4.024389;"D";"Alcaudete";NA;NA;NA;NA;NA;1.419;0.969;1.419;NA;1.499;NA;NA;NA;NA;"JAÉN";"dm";"CAMPSA";"P";0;0;10550;3498;"23";"01";FALSE
"23660";"CALLE ALCALDE FERNANDO TEJERO, S/N";"L-D: 06:00-22:00";37.587417;"ALCAUDETE";-4.080944;"D";"Alcaudete";NA;NA;NA;NA;NA;1.429;0.961;1.479;NA;1.509;NA;NA;NA;NA;"JAÉN";"OM";"REPSOL";"P";0;0;5729;3498;"23";"01";FALSE
"23669";"CALLE NUESTRA SEÑORA DE LOS REMEDIOS, 24";"L-D: 09:00-21:00";37.657972;"NOGUERONES";-4.16075;"N";"Alcaudete";NA;NA;NA;NA;NA;1.222;0.777;NA;NA;1.361;NA;NA;NA;NA;"JAÉN";"dm";"SCA NTRA SRA DE LOS REMEDIOS";"R";0;0;12880;3498;"23";"01";TRUE
"23740";"POLIGONO INDUSTRIAL ESTACION, 0";"L-D: 24H";38.029194;"ANDUJAR";-4.067389;"N";"Andújar";NA;NA;NA;NA;NA;1.167;NA;NA;NA;NA;NA;NA;NA;NA;"JAÉN";"dm";"SIN IMAGEN";"R";0;0;10534;3500;"23";"01";TRUE
"23740";"CALLE ACEITUNERO, 58";"L-D: 24H";38.033167;"ANDUJAR";-4.055694;"N";"Andújar";NA;NA;NA;NA;NA;1.339;NA;NA;NA;1.469;NA;NA;NA;NA;"JAÉN";"dm";"MAXOIL";"P";0;0;13799;3500;"23";"01";TRUE
"23740";"PASEO COLON, S/N";"L-D: 06:00-22:00";38.035583;"ANDUJAR";-4.056778;"I";"Andújar";NA;NA;NA;NA;NA;1.419;0.975;1.509;NA;1.499;NA;NA;1.609;NA;"JAÉN";"OM";"REPSOL";"P";0;0;5738;3500;"23";"01";FALSE
"23740";"AVENIDA AVDA. BLAS INFANTE S/N,";"L-D: 24H";38.039361;"ANDUJAR";-4.039583;"N";"Andújar";NA;NA;NA;NA;NA;1.349;NA;1.419;NA;1.489;NA;NA;1.589;NA;"JAÉN";"dm";"Q8";"P";0;0;5553;3500;"23";"01";TRUE
"23740";"AVENIDA BLAS INFANTE, 14";"L-D: 24H";38.038917;"ANDUJAR";-4.038389;"N";"Andújar";NA;NA;NA;NA;NA;1.359;NA;1.389;NA;1.499;NA;NA;1.599;NA;"JAÉN";"dm";"CARREFOUR";"P";0;0;6429;3500;"23";"01";TRUE
"23740";"CARRETERA A-311 KM. 35,000";"L-D: 06:00-22:00";38.021611;"ANDUJAR";-4.053583;"D";"Andújar";NA;NA;NA;NA;NA;1.358;0.969;1.448;NA;1.479;NA;NA;NA;NA;"JAÉN";"dm";"E.S. VEGAS DE TRIANA";"P";0;0;12576;3500;"23";"01";TRUE
"23740";"CAMINO DEL CEMENTERIO km 5";"L-D: 06:00-22:00";38.044028;"ANDUJAR";-4.057583;"N";"Andújar";NA;NA;NA;NA;NA;1.379;0.969;1.439;NA;1.489;NA;NA;NA;NA;"JAÉN";"dm";"E.S. ILITURGI";"P";0;0;7025;3500;"23";"01";TRUE
"23740";"AUTOVIA E-5/A-4 KM. 326";"L-D: 24H";38.029472;"ANDUJAR";-4.079778;"I";"Andújar";NA;NA;NA;NA;0.86;1.429;0.945;1.519;NA;1.549;1.589;NA;1.669;NA;"JAÉN";"dm";"EL BALCON DE ANDALUCIA";"P";0;0;10425;3500;"23";"01";TRUE
"23740";"POLIGONO LA CECA, 23";"L-D: 06:00-22:00";38.033917;"ANDUJAR";-4.056306;"D";"Andújar";NA;NA;NA;NA;NA;1.389;0.949;1.459;NA;1.519;1.579;NA;1.629;NA;"JAÉN";"dm";"CEPSA";"P";0;0;6761;3500;"23";"01";FALSE
"23740";"AVENIDA VILLARES, 7";"L-D: 24H";38.03625;"ANDUJAR";-4.038306;"N";"Andújar";NA;NA;NA;NA;NA;1.339;NA;NA;NA;1.469;NA;NA;NA;NA;"JAÉN";"dm";"MAXOIL";"P";0;0;13745;3500;"23";"01";TRUE
"23740";"AUTOVIA ANDALUCIA (MADRID - CADIZ) KM. 323";"L-D: 24H";38.029917;"ANDUJAR";-4.056111;"I";"Andújar";NA;NA;NA;NA;NA;1.389;NA;NA;NA;1.509;NA;NA;NA;NA;"JAÉN";"dm";"AREAPARKING 24H - BDMED";"P";0;0;9581;3500;"23";"01";TRUE
"23740";"AVENIDA BLAS INFANTE, S/N, P.E. EUROPA, S/N";"L-D: 24H";38.047833;"ANDUJAR";-4.040694;"D";"Andújar";NA;NA;NA;NA;NA;1.369;NA;NA;NA;1.499;NA;NA;1.619;NA;"JAÉN";"dm";"E.S. EUROPA";"P";0;0;6531;3500;"23";"01";TRUE
"23740";"AUTOVIA A-4 KM. 316,7";"L-D: 24H";38.043667;"ANDUJAR";-3.984889;"I";"Andújar";NA;NA;NA;NA;NA;1.395;NA;1.461;NA;1.503;1.563;NA;NA;NA;"JAÉN";"OM";"CEPSA";"P";0;0;6770;3500;"23";"01";FALSE
"23760";"CARRETERA ANDUJAR-ARJONA KM. 13,7";"L-D: 07:00-22:00";37.938306;"ARJONA";-4.066944;"D";"Arjona";NA;NA;NA;NA;NA;1.409;0.999;1.479;NA;1.519;NA;NA;NA;NA;"JAÉN";"dm";"REPSOL";"P";0;0;6953;3501;"23";"01";FALSE
"23750";"C/CTRA ARJONA, km 58,0";"L-V: 07:00-21:00; S: 07:00-15:00";37.97175;"ARJONILLA";-4.097167;"N";"Arjonilla";NA;NA;NA;NA;NA;1.369;0.979;NA;NA;1.489;NA;NA;1.639;NA;"JAÉN";"dm";"POZONUEVO";"P";0;0;7032;3502;"23";"01";TRUE
"23750";"CARRETERA A-6175 KM. 5";"L-S: 07:30-14:00 y 16:00-21:00";37.977778;"ARJONILLA";-4.115944;"I";"Arjonilla";NA;NA;NA;NA;NA;1.215;0.787;NA;NA;NA;NA;NA;NA;NA;"JAÉN";"dm";"COOPERATIVA SAN ROQUE S.C.A.";"R";0;0;9438;3502;"23";"01";TRUE
"23230";"CARRETERA A-312 KM. 28";"L-D: 06:30-22:00";38.183306;"ARQUILLOS";-3.37575;"D";"Arquillos";NA;NA;NA;NA;NA;1.389;0.964;1.439;NA;1.479;NA;NA;NA;NA;"JAÉN";"OM";"REPSOL";"P";0;0;6810;3503;"23";"01";FALSE
"23340";"CR N-322, 215";"L-D: 06:00-22:00";38.316806;"ARROYO DEL OJANCO";-2.902083;"I";"Arroyo del Ojanco";NA;NA;NA;NA;NA;1.409;0.988;1.459;NA;1.479;NA;NA;1.589;NA;"JAÉN";"OM";"REPSOL";"P";0;0;6935;3504;"23";"01";FALSE
"23440";"AVENIDA PUCHE PARDO, S/N";"L-D: 06:00-22:00";37.997722;"BAEZA";-3.4575;"D";"Baeza";NA;NA;NA;NA;NA;1.409;0.969;1.459;NA;1.499;NA;NA;1.609;NA;"JAÉN";"OM";"REPSOL";"P";0;0;6887;3505;"23";"01";FALSE
"23440";"CALLE GUADALQUIVIR, 1";"L-D: 06:00-00:00";37.992222;"BAEZA";-3.479389;"N";"Baeza";NA;NA;NA;NA;NA;1.399;0.949;1.479;NA;1.509;NA;NA;1.649;NA;"JAÉN";"OM";"SHELL";"P";0;0;7016;3505;"23";"01";FALSE
"23440";"CARRETERA 326 KM. 12,1";"L-D: 07:00-23:00";38.002194;"BAEZA";-3.479194;"D";"Baeza";NA;NA;NA;NA;NA;1.399;0.949;1.479;NA;1.509;NA;NA;1.619;NA;"JAÉN";"dm";"BP";"P";0;0;14052;3505;"23";"01";FALSE
"23440";"CARRETERA N-321 KM. 18";"L-D: 06:00-22:00";37.951472;"BAEZA";-3.542278;"D";"Baeza";NA;NA;NA;NA;NA;1.399;0.949;1.489;NA;1.509;NA;NA;NA;NA;"JAÉN";"dm";"E.S. PONTE OBISPO SL";"P";0;0;6765;3505;"23";"01";TRUE
"23440";"CARRETERA BAEZA - IBROS KM. 0,500";"L-D: 06:00-22:00";38.003611;"BAEZA";-3.485111;"I";"Baeza";NA;NA;NA;NA;NA;1.26;0.835;NA;NA;1.395;NA;NA;NA;NA;"JAÉN";"dm";"COOPERATIVA EL ALCAZAR";"R";0;0;12539;3505;"23";"01";TRUE
"23440";"CAMINO VIEJO DE IBROS, S/N";"L-D: 07:00-20:00";38.003861;"BAEZA";-3.482556;"I";"Baeza";NA;NA;NA;NA;NA;1.238;0.827;NA;NA;1.396;NA;NA;NA;NA;"JAÉN";"dm";"S. COOP. AND. SAN FELIPE APOSTOL";"R";0;0;12651;3505;"23";"01";TRUE
"23440";"CARRETERA BAEZA-IBROS KM. 1";"L-V: 09:00-14:00 y 16:00-20:00; S: 09:00-14:00";38.005833;"BAEZA";-3.487194;"I";"Baeza";NA;NA;NA;NA;NA;1.24;0.83;NA;NA;NA;NA;NA;NA;NA;"JAÉN";"dm";"OLEICOLA BAEZA";"R";0;0;12399;3505;"23";"01";TRUE
"23710";"AVENIDA MADRID-CADIZ, 295";"L-D: 24H";38.093694;"BAILEN";-3.768889;"N";"Bailén";NA;NA;NA;NA;0.999;1.409;1.009;NA;NA;1.509;NA;NA;NA;NA;"JAÉN";"dm";"AREA DE SERVICIO EL DELFIN";"P";0;0;5095;3506;"23";"01";TRUE
"23710";"CARRETERA ANTIGUA CARRETERA MADRID - CADIZ , KM - 84 KM. 84";"L-D: 24H";38.090306;"BAILEN";-3.782861;"D";"Bailén";NA;NA;NA;NA;NA;1.329;NA;NA;NA;1.429;NA;NA;NA;NA;"JAÉN";"dm";"URBAN OIL";"P";0;0;14432;3506;"23";"01";TRUE
"23710";"CARRETERA N-IVA KM. 294";"L-V: 07:00-22:00; S: 09:00-14:00";38.098528;"BAILEN";-3.765944;"I";"Bailén";NA;NA;NA;NA;NA;1.395;NA;1.461;NA;1.503;1.563;NA;NA;NA;"JAÉN";"OM";"CEPSA";"P";0;0;6782;3506;"23";"01";FALSE
"23710";"AUTOVIA E-5/A-4 KM. 288";"L: 24H";38.1435;"BAILEN";-3.7285;"D";"Bailén";NA;NA;NA;NA;NA;1.408;NA;1.511;NA;1.509;NA;NA;1.663;NA;"JAÉN";"dm";"BP BAILEN";"P";0;0;11734;3506;"23";"01";TRUE
"23710";"CARRERA NACIONAL IV KM 291, N";"L-D: 24H";38.125806;"BAILEN";-3.754722;"N";"Bailén";NA;NA;NA;NA;NA;1.379;NA;1.445;NA;1.489;1.554;NA;NA;NA;"JAÉN";"dm";"CEPSA";"P";0;0;6783;3506;"23";"01";FALSE
"23710";"CR N-323   A, 0";"L-D: 24H";38.088833;"BAILEN";-3.779111;"D";"Bailén";NA;NA;NA;NA;NA;1.409;1.003;1.479;NA;1.479;NA;NA;1.599;NA;"JAÉN";"OM";"REPSOL";"P";0;0;6751;3506;"23";"01";FALSE
"23710";"CARRETERA N-IVA KM. 294";"L-V: 06:30-22:00; S-D: 07:00-15:00";38.097944;"BAILEN";-3.76675;"D";"Bailén";NA;NA;NA;NA;NA;1.399;NA;1.469;NA;1.479;NA;NA;1.609;NA;"JAÉN";"OM";"REPSOL";"P";0;0;6781;3506;"23";"01";FALSE
"23711";"CARRETERA DE LINARES KM. 0,500";"L-D: 24H";38.17375;"BAÑOS DE LA ENCINA";-3.76675;"D";"Baños de la Encina";NA;NA;NA;NA;NA;1.369;0.939;NA;NA;1.469;NA;NA;NA;NA;"JAÉN";"dm";"S.C.A. \"JESÚS DEL CAMINO\"";"R";0;0;10718;3507;"23";"01";TRUE
"23711";"CARRETERA BAÑOS - LINARES S/N KM. 0800";"L: 06:00-22:00";38.173083;"BAÑOS DE LA ENCINA";-3.764611;"N";"Baños de la Encina";NA;NA;NA;NA;NA;1.379;0.939;NA;NA;1.479;NA;NA;NA;NA;"JAÉN";"dm";"AGLA";"P";0;0;11492;3507;"23";"01";TRUE
"23280";"CARRETERA BEAS DE SEGURA A CORTIJOS NUEVOS KM. 3";"L-D: 08:00-22:00";38.260583;"BEAS DE SEGURA";-2.920944;"D";"Beas de Segura";NA;NA;NA;NA;NA;1.26;0.86;NA;NA;1.38;NA;NA;NA;NA;"JAÉN";"dm";"SAN JUAN DE LA CRUZ";"R";0;0;12407;3508;"23";"01";TRUE
"23280";"POLIGONO INDUSTRIAL EL CORNICABRAL, 516";"L-V: 07:00-23:00; S-D: 07:00-15:00";38.269722;"BEAS DE SEGURA";-2.947889;"I";"Beas de Segura";NA;NA;NA;NA;NA;1.31;NA;NA;NA;1.42;NA;NA;NA;NA;"JAÉN";"dm";"SEGUROIL";"P";0;0;12806;3508;"23";"01";TRUE
"23280";"CARRETERA LINARES-ORCERA KM. 80,5";"L-D: 06:00-22:00";38.261444;"BEAS DE SEGURA";-2.916694;"I";"Beas de Segura";NA;NA;NA;NA;NA;1.399;0.989;1.449;NA;1.519;NA;NA;1.619;NA;"JAÉN";"dm";"REPSOL";"P";0;0;5760;3508;"23";"01";FALSE
"23537";"CARRETERA MANCHA REAL-CAZORLA KM. 28,300";"L-D: 06:00-22:00";37.827;"BEDMAR";-3.415028;"D";"Bedmar y Garcíez";NA;NA;NA;NA;NA;1.399;0.949;1.469;NA;1.509;NA;NA;NA;NA;"JAÉN";"dm";"AGLA-ES VIRGEN DE CUADROS";"P";0;0;6460;3509;"23";"01";TRUE
"23537";"CALLE CORREHUELA, 38";"L-D: 07:00-21:00";37.830583;"BEDMAR";-3.416111;"D";"Bedmar y Garcíez";NA;NA;NA;NA;NA;1.27;0.74;NA;NA;NA;NA;NA;NA;NA;"JAÉN";"dm";"SDAD. COOP. AND. ACEITERA LA BEDMARENSE";"R";0;0;13921;3509;"23";"01";TRUE
"23520";"CALLE PEDRO PEREZ, 65";"L-D: 24H";37.983417;"BEGIJAR";-3.529028;"I";"Begíjar";NA;NA;NA;NA;NA;1.267;0.857;NA;NA;1.395;NA;NA;NA;NA;"JAÉN";"dm";"GASOLIVA";"R";0;0;11813;3510;"23";"01";TRUE
